priref,Object Number,Object Name,Scientific Name,Description,Collector Name,Collection Place,OS Grid Ref,Stratigraphy Unit,Stratigraphy Type,Image URL,Latitude,Longitude
73136,G.17345,Eurypterid,Pterygotus bilobus,"Silurian eurypterid, Pterygotus bilobus found at Lesmahagow",unknown,Lesmahagow,unknown,Silurian Period,Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17345.jpg,null,null
73144,G.17352,Phyllocarid,Ceratiocaris papilio,"Part of a Silurian phyllocarid, Ceratiocaris papilio",unknown,Lesmahagow,unknown,Silurian Period; Wenlock Series; Patrick Burn Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17352a.jpg,null,null
73237,G.17353,Phyllocarid,Ceratiocaris papilio,"Part of a Silurian phyllocarid, Ceratiocaris papilio","Smith, R.",Logan Water,unknown,Silurian Period; Llandovery Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17353a.jpg,null,null
73633,G.17374.001,Phyllocarid,Ceratiocaris sp.,"Part of a Silurian phyllocarid, Ceratiocaris sp.","Smith, R.",Brandon Hill,SO400720,Silurian Period; Ludlow Series; Lower Leintwardine Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17374.001.jpg,52.34240574296938,-2.8808204916018947
73634,G.17374.002,Phyllocarid,Ceratiocaris sp.,"Counterpart of Silurian phyllocarid, Ceratiocaris sp.","Smith, R.",Brandon Hill,SO400720,Silurian Period; Ludlow Series; Lower Leintwardine Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17374.002.jpg,52.34240574296938,-2.8808204916018947
74577,G.17529,CORAL,unknown,Fossilised remains of a Silurian tabulate coral.,unknown,Farley,unknown,Silurian Period; Wenlock Series; Much Wenlock Limestone Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17529.jpg,null,null
75822,G.17675,Assemblage,unknown,"Much Wenlock Limestone containing parts of Silurian corals, bryozoans, brachiopods, trilobites and crinoid ossicles.","Harley, P.",Abberley,unknown,Silurian Period; Wenlock Series; Much Wenlock Limestone Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17675a.jpg,null,null
75825,G.17678,Assemblage,Favosites sp.; Heliolites sp.,"Much Wenlock Limestone containing parts of Silurian stromatoporoids, Favosites sp., Heliolites sp. and a crinoid columnal.",unknown,Wenlock Edge,unknown,Silurian Period; Wenlock Series; Much Wenlock Limestone Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17678.jpg,null,null
76233,G.17712,Stromatoporoid,Stromatopora sp.,"Fossilised remains of a Silurian stromatoporoid, stromatopora sp. Found at Farley.",unknown,Farley,unknown,Silurian Period; Wenlock Series; Much Wenlock Limestone Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17712.jpg,null,null
76241,G.17717,Algae,unknown,Fossilised remains of Silurian algae?,unknown,Erwood,unknown,Silurian Period; Ludlow Series; Lower Leintwardine Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17717.jpg,null,null
76242,G.17718,Sponge,Amphispongia oblonga,"Fossilised remains of a Silurian sponge, Amphispongia oblonga",unknown,Mortimer Forest,unknown,Silurian Period; Ludlow Series; Lower Leintwardine Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17718.jpg,null,null
76284,G.17721,Algae,Pacytheca sp.,"Fossilised remains of Silurian calcareous algae, Pachytheca sp.",unknown,Mortimer Forest,unknown,Silurian Period; Ludlow Series; Lower Leintwardine Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17721.jpg,null,null
76287,G.17724,Algae,Stromatolite,Fossilised remains of a possible Silurian stromatolite. Found at Farley.,unknown,Farley,unknown,Silurian Period; Wenlock Series; Much Wenlock Limestone Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17724.jpg,null,null
76301,G.17731.001,Stromatoporoid,unknown,Fossilised remains of Silurian stromatoporoid found at Dodmore.,unknown,Dodmore,unknown,Silurian Period,Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17731.001.jpg,null,null
76299,G.17731.002,Stromatoporoid,unknown,Fossilised remains of Silurian stromatoporoid found at Dodmore.,unknown,Dodmore,unknown,Silurian Period,Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17731.002.jpg,null,null
76366,G.17735,Stromatoporoid,Stromatoporoid; Poleumita discors,"Silurian stromatoporoid growing on the shell of a gastropod, Poleumita discors",unknown,Rushbury,unknown,Silurian Period; Wenlock Series; Much Wenlock Limestone Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17735a.jpg,null,null
76368,G.17737,Stromatoporoid,Stromatopora sp.; Poleumita discors,"Silurian stromatoporoid growing on the shell of the gastropod, poleumita discors",unknown,Farley Quarry,unknown,Silurian Period; Wenlock Series; Much Wenlock Limestone Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17737a.jpg,null,null
76385,G.17752,Hydrozoan,Labechia sp.,Fossilised remains  of the Silurian hydrozoan labechia sp. found at Shadwell Quarry.,unknown,Shadwell Quarry,unknown,Silurian Period; Much Wenlock Limestone Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17752.jpg,null,null
76494,G.17754,Sponge,unknown,"Fossilised remains of Silurian sponge found at High Vinnals, Mortimer Forest.",unknown,"High Vinnals, near Ludlow",unknown,Silurian Period; Lower Bringewood Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17754.jpg,null,null
76503,G.17763,Sponge; Brachiopod; Cephalopod,Spongarium edwardsi; Orbiculoidea sp.; Orthoceras sp.,"Fossilised remains of the Silurian sponge spongarium edwardsi; brachiopods orbiculoidea sp. and cephalopod orthoceras sp. found at Liney, Ludlow.",unknown,"Linney, Ludlow",unknown,Silurian Period; Ludfordian Stage,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17763.jpg,null,null
76591,G.17765,Sponge,Spongarium edwardsi,"Fossilised remains of the Silurian sponge, Spongarium edwardsi sp. found at Linney, Ludlow.",unknown,"Linney, Ludlow",unknown,Silurian Period; Ludlow Series; Ludfordian Stage,Chronostratigraphy; Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17765.jpg,null,null
76878,G.17771,Assemblage,Coenites sp.; Fenestella sp.; Tentaculites ornatus; Anastrophia deflexa; Rhynchotreta cuneata; Atrypa reticularis,"Silurian assemblage containing fossilised fragments of coral, Coenites sp.; polyzoan, bryozoan Fenestella sp.; cricoconarida Tentaculites ornatus; brachiopods, Anastrophia deflexa,  Rhynchotreta cuneata and Atrypa reticularis; trilobites and crinoid columnals found at Wren's Nest, Dudley",unknown,"Wren's Nest, Dudley.",unknown,Silurian Period; Much Wenlock Limestone Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17771a.jpg,null,null
76881,G.17772,Assemblage,Glyptocrinus sp.,"Silurian assemblage containing fossilised fragments of crinoid ossicles, Glyptocrinus sp., bivalves molluscs, found at Norbury.",unknown,Norbury,unknown,Silurian Period; Llandovery Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17772.jpg,null,null
77083,G.17777,Assemblage,unknown,"Silurian assemblage with bryozoans,corals, brachiopods etc. found at Wren's Nest, Dudley",unknown,Wren's Nest,unknown,Silurian Period; Wenlock Series; Much Wenlock Limestone Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17777a.jpg,null,null
77085,G.17778,Assemblage,unknown,"Silurian assemblage with fragments of corals, bryozoans, brachiopods, trilobites and crinoid columns found at Wren's Nest, Dudley",unknown,Wren's Nest,unknown,Silurian Period; Wenlock Series; Much Wenlock Limestone Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17778a.jpg,null,null
77088,G.17779,Assemblage,Coenites intertextus; Strophonella euglypha; Atrypa reticularis; Camarotoechia borealis; Gypidula sp.; Acaste downingiae; Calymene blumenbachi; Dalmanites sp.; Labechia conferta; Tentaculites sp.; Fenestella sp.,"Silurian assemblage with coral Coenites intertextus,  brachiopods  Strophonella euglypha, Atrypa reticularis, Camarotoechia borealis, and Gypidula sp.,  trilobites Acaste downingiae, Calymene blumenbachi and genal spine of Dalmanites sp., hydrozoan  Labechia conferta,  cricoconarida  Tentaculites sp.,  bryozoan Fenestella sp. and crinoid columns  found at  Dudley(?)",unknown,Dudley,unknown,Silurian Period; Wenlock Series; Much Wenlock Limestone Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17779.jpg,null,null
77263,G.17781,Assemblage,Coenites sp.; Fenestella sp.; Atrypa reticularis; Rhynchotreta cuneata; Howellella elegans,"Silurian assemblage with corals Coenites sp,  bryozoan fenestella sp., and brachiopods Atrypa reticularis,  Rhynchotreta cuneata and Howellella elegans found at  Wren's Nest , Dudley",unknown,Wren's Nest,unknown,Silurian Period; Wenlock Series; Much Wenlock Limestone Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17781a.jpg,null,null
78102,G.17812,Assemblage,Calymene neointermedia; Dayia navicula; Microsphaeridiorynchia nucula,"Silurian assemblage containing fossilised fragments of  trilobite, Calymene neointermedia; and brachiopods, Dayia navicula and Microsphaeridiorynchia nucula, found near Leintwardine.","Smith, R.",Leintwardine district,unknown,Silurian; Upper Leintwardine Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17812a.jpg,null,null
78103,G.17813,Assemblage,Homalonotus knighti; Serpulites longissimus; Goniophora cymbaeformis; Orbiculoidea rugata; Orthoceras sp.,"Silurian assemblage containing fossilised fragments of trilobite Homalonotus knighti; annelid, Serpulites longissimus; bivalve Goniophora cymbaeformis; brachiopod Orbiculoidea rugata and cephalopod Orthoceras sp. Found at Ludford, Ludlow.",unknown,Ludford,unknown,Silurian Period; Whitcliffe Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17813.jpg,null,null
78669,G.17832,Hyolithid,Hyolithid sp.,Fossilised remains of the Silurian hyolithid found in Mortimer Forest.,unknown,Mortimer Forest,unknown,Silurian Period; Bringewood Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17832a.jpg,null,null
78769,G.17846,Assemblage,Microsphaeridiorhynchus nucula,"Silurian assemblage, principally composed of the brachiopod  Microsphaeridiorhynchia nucula. Found at Leintwardine.","Smith, R. D. A.",Leintwardine,SO400740,Silurian Period; Lower Leintwardine Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17846.jpg,52.36038602255103,-2.881177999620003
78999,G.17857,Assemblage,Salopina lunata; Camaratoechia nucula; Protochonetes ludloviensis; Orbiculoidea rugata; Polyzoan; Fuchsella amygdalina; Nuculites sp.; Orthoceras sp.,"Silurian assemblage with brachiopods Salopina lunata, Camaratoechia nucula, Protochonetes ludloviensis and Orbiculoidea rugata, a polyzoan, bivalve Fuchsella amygdalina,  Nuculites sp. and septum of cephalopod Orthoceras sp.  Found at Whitcliffe Quarry, Ludlow.",unknown,Whitcliffe Quarry,SO500740,Silurian Period; Whitcliffe Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17857.jpg,52.36138974789739,-2.734329399727082
79134,G.17875,Cephalopod,Orthoceras sp.,"Fossilised remains of the Silurian cephalopod, Orthoceras sp. and epizoac annelid tubes. Found near Dinham Bridge, Whitcliffe.",unknown,Whitcliffe,SO500740,Silurian Period; Upper Leintwardine Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17875.jpg,52.36138974789739,-2.734329399727082
79285,G.17882,Assemblage,Salopina lunata; Microsphaeridiorhynchia nucula; Protochonetes ludloviensis,"Silurian assemblage containing fossilised fragments of brachiopods, Salopina lunata, Microsphaeridiorhynchia nucula and Protochonetes ludloviensis. Found at Ludford Park",unknown,Ludford Park,SO500730,Silurian; Whitcliffe Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17882a.jpg,52.3523992916019,-2.7341803887164717
79519,G.17895.001,Assemblage,unknown,"Silurian assemblage containing fossilised fragments of brachiopods, graptolite, polyzoans and crinoid columnals. Found at Bromfield; transported in alluvial gravels.",unknown,Bromfield,unknown,Silurian; Llandovery Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17895.001b.jpg,null,null
79520,G.17895.002,Assemblage,Diplograptus sp.,"Silurian assemblage containing fossilised remains of graptolite Diplograptus sp.; a polyzoan and brachiopods. Found at Bromfield, transported in alluvial gravels.",unknown,Bromfield,unknown,Silurian Period; Llandovery Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17895.002a.jpg,null,null
81551,G.17902,Brachiopod,Microsphaeridiorynchia nucula,Fossilised remains of the Silurian fossil brachiopod Microsphaeridiorynchia nucula.,unknown,Unknown,SO510740,Silurian Period; Whitcliffe Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17902.jpg,52.36148008539213,-2.719644081867656
654793,G.17965,CORAL,Heliolites sp.,"Small colony of the Silurian fossil coral, Heliolites sp. found on Wenlock Edge",unknown,Wenlock Edge,unknown,Silurian; Much Wenlock Limestone Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.17965a.jpg,null,null
654969,G.18128,CORAL,Heliolites sp.,"Complete colony of the Silurian fossil coral, Heliolites sp. found at Aston Munslow. Believed to have been transported to locality.",unknown,Aston Munslow,SO510860,Silurian; Much Wenlock Limestone Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.18128a.jpg,52.46936481892483,-2.7214024811791
